사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2019112600100050,2019년 11월 26일 01시,화요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,기타 - 기타,승용,남,28세,상해없음,승용,남,30세,중상
2019112600100070,2019년 11월 26일 04시,화요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,30세,상해없음,이륜,남,20세,중상
2019112600100076,2019년 11월 26일 05시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,2,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,경상,승용,남,29세,경상
2019112600100648,2019년 11월 26일 21시,화요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,이륜,남,27세,경상
2019112600100704,2019년 11월 26일 23시,화요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,17세,경상,이륜,남,24세,상해없음
2019112700100089,2019년 11월 27일 07시,수요일,서울특별시 강서구 마곡동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,자전거,여,52세,중상
2019112700100189,2019년 11월 27일 10시,수요일,서울특별시 강서구 화곡동,중상사고,0,2,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,37세,상해없음,승용,여,22세,경상
2019112700100248,2019년 11월 27일 12시,수요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,이륜,남,24세,경상
2019112700100434,2019년 11월 27일 17시,수요일,서울특별시 강서구 염창동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,자전거,남,44세,부상신고
2019112700100678,2019년 11월 27일 23시,수요일,서울특별시 강서구 화곡동,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,기타,교차로 - 교차로안,승용,남,24세,상해없음,승용,남,68세,경상
2019112800100264,2019년 11월 28일 12시,목요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,50세,상해없음,승용,여,48세,경상
2019112800100505,2019년 11월 28일 18시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,흐림,교차로 - 교차로부근,승용,남,30세,상해없음,자전거,남,12세,경상
2019112900100045,2019년 11월 29일 02시,금요일,서울특별시 강서구 등촌동,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,포장 - 건조,기타,교차로 - 교차로안,승용,남,52세,상해없음,보행자,여,26세,중상
2019112900100258,2019년 11월 29일 11시,금요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,24세,상해없음,승용,여,41세,경상
2019112900100530,2019년 11월 29일 17시,금요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,70세,상해없음,승용,여,33세,경상
2019112900100531,2019년 11월 29일 17시,금요일,서울특별시 강서구 방화동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,여,85세,중상
2019113000100028,2019년 11월 30일 00시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,승합,남,60세,경상
2019113000100069,2019년 11월 30일 02시,토요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,자전거,남,18세,중상
2019113000100322,2019년 11월 30일 13시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,3,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,승용,여,53세,경상
2019113000100361,2019년 11월 30일 14시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,48세,상해없음,승용,남,56세,경상
2019113000100484,2019년 11월 30일 17시,토요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,53세,상해없음,승합,남,54세,상해없음
2019120100100340,2019년 12월 1일 16시,일요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 젖음/습기,비,단일로 - 기타,승용,남,57세,상해없음,원동기,남,19세,중상
2019120100100412,2019년 12월 1일 18시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 젖음/습기,비,단일로 - 기타,승용,남,42세,상해없음,이륜,남,27세,경상
2019120100100466,2019년 12월 1일 19시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로안,승용,남,46세,상해없음,보행자,남,49세,경상
2019120100100516,2019년 12월 1일 20시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 젖음/습기,비,교차로 - 교차로횡단보도내,이륜,남,61세,상해없음,보행자,여,54세,경상
2019120200100078,2019년 12월 2일 07시,월요일,서울특별시 강서구 등촌동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,28세,상해없음,보행자,여,30세,경상
2019120200100079,2019년 12월 2일 07시,월요일,서울특별시 강서구 개화동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,승용,남,35세,경상
2019120200100359,2019년 12월 2일 16시,월요일,서울특별시 강서구 마곡동,경상사고,0,0,6,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,60세,상해없음,승합,남,58세,상해없음
2019120200100360,2019년 12월 2일 16시,월요일,서울특별시 강서구 방화동,경상사고,0,0,2,2,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,71세,경상,승용,여,30세,부상신고
2019120200100413,2019년 12월 2일 17시,월요일,서울특별시 강서구 등촌동,경상사고,0,0,2,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,기타,단일로 - 기타,승용,여,45세,상해없음,승용,남,75세,경상
2019120200100630,2019년 12월 2일 23시,월요일,서울특별시 강서구 염창동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,48세,상해없음,보행자,여,54세,중상
2019120300100162,2019년 12월 3일 09시,화요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,39세,상해없음,승합,남,46세,상해없음
2019120300100296,2019년 12월 3일 13시,화요일,서울특별시 강서구 염창동,중상사고,0,1,3,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,18세,중상,승합,남,62세,경상
2019120300100486,2019년 12월 3일 18시,화요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,여,32세,경상
2019120400100035,2019년 12월 4일 00시,수요일,서울특별시 강서구 마곡동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,비,교차로 - 교차로안,이륜,남,18세,경상,승합,남,55세,상해없음
2019120400100184,2019년 12월 4일 08시,수요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,맑음,교차로 - 교차로부근,승용,여,46세,상해없음,보행자,남,10세,경상
2019120400100277,2019년 12월 4일 10시,수요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,63세,상해없음,승용,여,41세,경상
2019120400100318,2019년 12월 4일 11시,수요일,서울특별시 강서구 방화동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,43세,상해없음,승용,남,34세,경상
2019120400100362,2019년 12월 4일 12시,수요일,서울특별시 강서구 외발산동,사망사고,1,0,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,48세,상해없음,원동기,남,49세,사망
2019120500100174,2019년 12월 5일 09시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,45세,상해없음,보행자,남,66세,경상
2019120500100175,2019년 12월 5일 09시,목요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,승용,남,43세,경상
2019120500100176,2019년 12월 5일 09시,목요일,서울특별시 강서구 가양동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,58세,상해없음,승용,여,37세,경상
2019120500100237,2019년 12월 5일 11시,목요일,서울특별시 강서구 과해동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,62세,상해없음,승용,남,59세,경상
2019120500100368,2019년 12월 5일 15시,목요일,서울특별시 강서구 공항동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,45세,기타불명,보행자,여,39세,경상
2019120500100453,2019년 12월 5일 17시,목요일,서울특별시 강서구 염창동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,이륜,남,17세,중상
2019120500100454,2019년 12월 5일 17시,목요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,57세,상해없음,보행자,여,58세,경상
2019120500100649,2019년 12월 5일 22시,목요일,서울특별시 강서구 방화동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,27세,경상
2019120600100045,2019년 12월 6일 01시,금요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,승용,남,58세,경상
2019120600100313,2019년 12월 6일 13시,금요일,서울특별시 강서구 공항동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,여,52세,상해없음,승용,남,46세,경상
2019120600100314,2019년 12월 6일 13시,금요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,여,34세,경상
2019120600100422,2019년 12월 6일 16시,금요일,서울특별시 강서구 공항동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 기타,맑음,단일로 - 기타,승용,남,64세,상해없음,승용,남,25세,경상
2019120600100450,2019년 12월 6일 17시,금요일,서울특별시 강서구 외발산동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,48세,상해없음,승용,여,52세,중상
2019120600100503,2019년 12월 6일 18시,금요일,서울특별시 강서구 가양동,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,이륜,남,62세,중상
2019120600100585,2019년 12월 6일 19시,금요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승합,남,65세,상해없음
2019120600100633,2019년 12월 6일 20시,금요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,기타불명,이륜,남,40세,경상
2019120700100105,2019년 12월 7일 06시,토요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,이륜,남,23세,중상
2019120800100138,2019년 12월 8일 08시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,승용,남,64세,상해없음
2019120800100139,2019년 12월 8일 08시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,48세,상해없음,승용,남,24세,경상
2019120800100154,2019년 12월 8일 09시,일요일,서울특별시 강서구 과해동,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,여,30세,경상
